layer,neuron,max_corr,mean_corr,min_corr,max_baseline,min_baseline,mean_baseline,w_in_norm,input_bias,w_out_norm,in_out_sim,l2_penalty,mean,var,skew,kurt,vocab_mean,vocab_var,vocab_skew,vocab_kurt,sparsity,excess_corr
0,2325,0.9546,0.8903333333333333,0.815,0.1569,0.133,0.1411333333333333,0.4402048,-0.35852918,0.62211686,0.01606,0.5808096534392996,-0.4030995,1.2567365,4.1384172,19.627567,-0.0006165722,0.0010600695,-0.09577781,3.0288725,0.08171607,0.7492
0,2360,0.915,0.8823333333333334,0.857,0.2367,0.2081,0.2215,0.4035307,-0.21845703,0.6323854,0.14796855,0.56274831997565,-1.047999,0.8463271,0.039014734,2.9768689,-0.00016085108,0.0014822447,0.0407016,3.0079708,0.105268925,0.6608333333333334
0,2385,0.9224,0.8990999999999999,0.8853,0.237,0.2205,0.2304333333333333,0.41787112,-0.05310951,0.6611584,0.13369957,0.6117467028206145,-0.815777,0.63812923,0.33624583,3.8018227,-0.00022029282,0.0013983481,-0.18694408,3.3220212,0.15749338,0.6686666666666666
0,2431,0.7866,0.7740999999999999,0.752,0.2446,0.2404,0.243,0.42083332,-0.13389903,0.6219113,0.176355,0.5638743482899123,-0.82411176,0.6377077,0.23092794,2.76627,0.001053886,0.0012565359,0.06348832,3.0474072,0.16965051,0.5310999999999999
0,2485,0.888,0.8744666666666667,0.857,0.3203,0.2676,0.3025,0.34062177,0.0012039877,0.5677493,0.07282594,0.4383624578484229,-0.58028936,0.4766774,0.37302732,5.4015603,0.0011758081,0.0014032405,-0.025358856,3.020743,0.19478643,0.5719666666666667
0,2522,0.9014,0.8496333333333334,0.7485,0.2659,0.2056,0.2328,0.39031234,-0.2306574,0.6015193,0.12336249,0.5141691910287656,-1.2217772,1.1036451,-0.023072628,2.7629204,0.0013103504,0.0011200906,0.065070026,2.9736762,0.1068597,0.6168333333333333
0,2862,0.819,0.757,0.711,0.255,0.2463,0.2501333333333333,0.41758126,-0.2521985,0.5797664,0.17408736,0.5105031872721476,-1.5864463,1.8162332,-0.30835107,2.0406992,-0.00097125635,0.0012149109,0.0020989587,2.9850109,0.10338855,0.5068666666666667
0,2870,0.8525,0.8205,0.774,0.2883,0.2778,0.2830333333333333,0.36840948,-0.07832255,0.5990076,0.10897426,0.4945356498116304,-0.83693856,0.6366838,-0.12861216,3.1816797,-0.0006323004,0.0012503716,-0.02665578,3.1382854,0.14156604,0.5374666666666668
0,2885,0.8535,0.7449333333333333,0.665,0.2023,0.193,0.1972666666666666,0.39571932,-0.30110618,0.60911894,0.02827921,0.5276196632879859,-0.46437,0.20435408,2.1627913,12.697238,0.00029647455,0.0012809504,0.012084114,3.016535,0.1339808,0.5476666666666667
0,2915,0.9453,0.9419333333333334,0.9365,0.4404,0.3813,0.4011666666666666,0.2570991,-0.041957006,0.44995388,0.016312864,0.2685584413478644,-0.12345295,0.33912072,2.1188352,7.3479724,-0.00019849977,0.0011830241,0.05644031,3.073781,0.30876952,0.5407666666666668
0,3019,0.8833,0.8662333333333333,0.8438,0.2406,0.2135,0.2232999999999999,0.3656447,-0.11947258,0.59302944,0.07551525,0.4853799633448036,-0.84002227,0.66246104,0.02940337,3.4058352,3.130408e-05,0.0010804541,-0.043751374,3.0929384,0.14273694,0.6429333333333334
1,211,0.715,0.634,0.568,0.1406,0.11017,0.1236233333333333,1.013848,-0.8205214,0.6306027,0.31012067,1.42554753235129,-1.8830374,0.81337494,0.59807307,5.576931,-0.0008536694,0.0011439718,-0.070156045,2.9737983,0.022609983,0.5103766666666667
1,363,0.8086,0.7622333333333334,0.7344,0.1594,0.1443,0.1531666666666666,0.8451811,-0.72561866,0.49178818,0.0018549225,0.9561867057849224,-1.508712,0.82503915,0.7341227,4.2541676,-0.0019576245,0.0014384489,0.07899435,2.8340685,0.06753603,0.6090666666666669
1,630,0.6367,0.6241666666666666,0.6025,0.0833,0.0754,0.0785666666666666,1.3299266,-1.0479577,0.88187265,0.10900167,2.546404132205583,-2.8209271,1.2618685,0.18278,4.158878,0.001037349,0.0013981968,0.059776112,2.941433,0.013604629,0.5456000000000001
1,687,0.7485,0.7379666666666668,0.731,0.1576,0.1344,0.1424666666666666,0.8039623,-0.74640006,0.5253001,0.1957024,0.9222955748813,-1.7503889,0.5240571,0.89734536,6.5146747,-0.0015050338,0.0013042854,0.11122111,3.0096078,0.022374306,0.5955000000000001
1,700,0.8086,0.7918333333333333,0.7676,0.1906,0.1799,0.1843666666666666,1.1503553,-0.9324044,0.6652806,0.15003985,1.76591559297445,-2.3127706,1.5885639,0.8133435,4.6484547,0.0009771654,0.0013412877,0.03768036,2.8759127,0.05895101,0.6074666666666667
1,924,0.7847,0.7018999999999999,0.632,0.1866,0.1543,0.1668666666666666,0.9142664,-0.81966805,0.54059255,0.16136569,1.1281233552844625,-1.6516378,0.91132075,0.6030212,4.3020964,0.00038251135,0.0012767353,0.070870735,3.0130465,0.055130083,0.5350333333333332
1,1024,0.752,0.6960000000000001,0.608,0.1361,0.10986,0.11912,1.2419,-0.99153477,0.7118255,0.2219608,2.04901115245025,-2.1725419,1.267856,0.18125643,3.4534345,8.7665496e-05,0.0013321892,0.03526872,3.024445,0.03482601,0.5768800000000001
1,1401,0.7803,0.7171333333333333,0.6445,0.08997,0.08154,0.0869366666666666,1.4474832,-1.4144938,1.1339235,0.29819945,3.3809901181344904,-2.6545568,1.3869548,0.089835495,3.8068256,0.0008475727,0.0012362682,0.005266107,3.0890105,0.015802883,0.6301966666666667
1,1996,0.8413,0.7927666666666667,0.763,0.1967,0.193,0.1949666666666666,0.9446091,-0.8336374,0.552438,0.085228704,1.19747409564681,-1.9495213,0.9320361,0.9288026,5.315595,0.0007666682,0.0014117964,0.09339103,2.9764931,0.039437436,0.5978000000000001
1,2164,0.925,0.9199,0.9097,0.1627,0.12244,0.1380133333333333,0.9251927,-0.9319098,0.5996971,0.32577866,1.2156181438817,-2.0131211,0.71933347,1.6295763,11.295625,0.0005658869,0.0014258297,0.072468214,3.0321865,0.015691081,0.7818866666666667
1,2394,0.792,0.7886666666666667,0.784,0.1575,0.1252,0.1394666666666666,1.3128035,-0.8473465,0.8288555,0.27587342,2.4104544694925,-1.5709871,0.95981973,0.3169788,4.153018,-0.0015649776,0.0017499634,-0.09031571,3.1050236,0.060182013,0.6492000000000001
1,2434,0.9355,0.9341666666666668,0.932,0.2462,0.2102,0.2266,0.8923981,-0.72247964,0.47081223,0.3154896,1.0180385248011827,-1.3780173,0.8559582,2.3257773,10.663522,0.00041005432,0.0014307915,0.12352525,3.3828094,0.051487636,0.7075666666666668
