layer,neuron,max_corr,mean_corr,min_corr,max_baseline,min_baseline,mean_baseline,w_in_norm,input_bias,w_out_norm,in_out_sim,l2_penalty,mean,var,skew,kurt,vocab_mean,vocab_var,vocab_skew,vocab_kurt,sparsity,excess_corr
0,480,0.9897,0.988675,0.987,0.2834,0.2527,0.265025,0.57627404,-1.0725901,0.4885624,-0.11577019,0.5707849878716816,-0.84103626,0.46878392,5.162087,38.72455,0.0012124804,0.0015113823,-0.19431031,3.188753,0.021906015,0.7236499999999999
0,488,0.952,0.926125,0.8975,0.2004,0.1606,0.180775,0.6046974,-0.993927,0.45643368,0.06525404,0.5739906498051024,-1.3412787,0.50099385,1.9885186,15.855697,-6.975978e-05,0.0011494848,0.023487188,3.0337002,0.03444094,0.74535
0,494,0.8154,0.753675,0.6797,0.2329,0.2202,0.227575,0.44849104,-0.7247122,0.53351015,0.2704914,0.4857772931133041,-0.512126,0.19736654,0.06670468,3.2886548,-1.52166e-05,0.0012729253,-0.04563181,3.214963,0.15780663,0.5261
0,504,0.9536,0.9309,0.9053,0.1647,0.1274,0.146025,0.5683415,-0.904307,0.4540739,-0.07999762,0.52919516728346,-0.82985777,0.2637962,3.3401437,34.319336,-0.00077876257,0.0011846505,0.11882481,3.3506231,0.037195172,0.784875
0,507,0.871,0.81525,0.743,0.294,0.2297,0.255875,0.20719248,-0.08144528,0.7062126,0.026405258,0.5416649601673104,-0.2936437,0.54710454,0.261893,2.1996615,-0.000121330384,0.00017052986,-0.036293875,3.016042,0.38470784,0.559375
0,523,0.9175,0.8564499999999999,0.823,0.3518,0.319,0.33805,0.5185062,-1.4356287,0.46714333,-0.045716666,0.4870715702019289,-1.2476809,0.8437544,1.581996,6.4053907,0.0010572318,0.001248018,-0.03774575,2.9617033,0.09274989,0.5184
0,529,0.8945,0.7514,0.5728,0.136,0.12384,0.13006,0.4923379,-0.9200742,0.35046256,0.24997926,0.3652206137381636,-0.7865497,0.33249727,0.6503584,5.4136457,-0.00031010114,0.0012251714,-0.060845524,3.2574437,0.08664895,0.62134
0,553,0.97,0.9441,0.92,0.165,0.1367,0.146525,0.5266124,-0.78884804,0.46329653,-0.14876506,0.4919642945438008,-0.79307884,0.18698248,5.3976727,62.34033,-0.00041526847,0.0011626147,0.18649092,3.80518,0.025747437,0.797575
0,563,0.851,0.838375,0.8174,0.219,0.1846,0.19695,0.48472685,-1.0020384,0.4432257,0.038276535,0.4314091402514125,-1.4911715,0.54443467,0.8004042,4.296774,1.9342376e-06,0.0012687823,0.05189694,2.990662,0.050914172,0.641425
0,591,0.921,0.89715,0.8726,0.2087,0.1559,0.179075,0.61319435,-0.83631593,0.39621297,0.01102925,0.5329920284681434,-1.0401998,0.2935224,2.2863932,17.696468,9.730237e-05,0.0012593436,0.09962912,3.2656615,0.036937725,0.718075
0,592,0.74,0.69885,0.6504,0.1658,0.1437,0.153325,0.63950205,-1.218824,0.38941932,0.20102154,0.560610278743465,-1.2595123,0.37234542,1.7086124,11.698861,0.00130151,0.0014405913,0.21151826,3.4650538,0.027156906,0.545525
0,599,0.8687,0.819175,0.7163,0.2136,0.1323,0.16365,0.4797787,-0.9194467,0.3974625,-0.057237208,0.3881640398799399,-0.93590534,0.22553733,3.1195967,26.51462,0.000119778015,0.0013889541,0.07062144,3.0673091,0.029995663,0.655525
